,codeBlockId,codeBlock_start,codeBlock_end,codeBlock_fileinfo,codeblock_Code,tokens,codeCloneBlockId,codeCloneBlock_Fileinfo,Similarity_Tokens,Similarity_Variable_Flow,Similarity_MethodCall_Flow,nloc,change_type,commit,Revision,datetime
287,CodeBlock282,315,324,Native2ASCIIEncodingTest.java,"['public void permissiveRead_CharBuffer_ShouldAcceptMissingInputAfterU() throws IOException', '{', 'String input = ""\\\\u"";', 'Reader reader = getPermissiveReader(input);', 'int c = reader.read(buffer);', 'buffer.flip();', 'assertThat(c, is(equalTo(2)));', 'assertThat(buffer.length(), is(equalTo(2)));', 'assertThat(buffer.toString(), is(equalTo(input)));', '}']","{'public': 1, 'void': 1, 'permissiveRead_CharBuffer_ShouldAcceptMissingInputAfterU': 1, 'throws': 1, 'TOKEN_VARIABLE': 9, 'String': 1, 'STRING_LITERAL': 1, 'getPermissiveReader': 1, 'int': 1, 'read': 1, 'flip': 1, 'assertThat': 3, 'is': 3, 'equalTo': 3, 'INTEGER_LITERAL': 2, 'length': 1, 'toString': 1}",CodeBlock325,Native2ASCIIEncodingTest.java,0.7428571428571429,0.75,1.0,1444,ModificationType.ADD,b5a523f87afca3491f9137bc775277ef96cba982,1,2022-10-18 01:55:14.574919
288,CodeBlock282,315,324,Native2ASCIIEncodingTest.java,"['public void permissiveRead_CharBuffer_ShouldAcceptMissingInputAfterU() throws IOException', '{', 'String input = ""\\\\u"";', 'Reader reader = getPermissiveReader(input);', 'int c = reader.read(buffer);', 'buffer.flip();', 'assertThat(c, is(equalTo(2)));', 'assertThat(buffer.length(), is(equalTo(2)));', 'assertThat(buffer.toString(), is(equalTo(input)));', '}']","{'public': 1, 'void': 1, 'permissiveRead_CharBuffer_ShouldAcceptMissingInputAfterU': 1, 'throws': 1, 'TOKEN_VARIABLE': 9, 'String': 1, 'STRING_LITERAL': 1, 'getPermissiveReader': 1, 'int': 1, 'read': 1, 'flip': 1, 'assertThat': 3, 'is': 3, 'equalTo': 3, 'INTEGER_LITERAL': 2, 'length': 1, 'toString': 1}",CodeBlock330,Native2ASCIIEncodingTest.java,0.8823529411764706,1.0,1.0,1444,ModificationType.ADD,b5a523f87afca3491f9137bc775277ef96cba982,1,2022-10-18 01:55:14.574919
289,CodeBlock282,315,324,Native2ASCIIEncodingTest.java,"['public void permissiveRead_CharBuffer_ShouldAcceptMissingInputAfterU() throws IOException', '{', 'String input = ""\\\\u"";', 'Reader reader = getPermissiveReader(input);', 'int c = reader.read(buffer);', 'buffer.flip();', 'assertThat(c, is(equalTo(2)));', 'assertThat(buffer.length(), is(equalTo(2)));', 'assertThat(buffer.toString(), is(equalTo(input)));', '}']","{'public': 1, 'void': 1, 'permissiveRead_CharBuffer_ShouldAcceptMissingInputAfterU': 1, 'throws': 1, 'TOKEN_VARIABLE': 9, 'String': 1, 'STRING_LITERAL': 1, 'getPermissiveReader': 1, 'int': 1, 'read': 1, 'flip': 1, 'assertThat': 3, 'is': 3, 'equalTo': 3, 'INTEGER_LITERAL': 2, 'length': 1, 'toString': 1}",CodeBlock334,Native2ASCIIEncodingTest.java,0.8823529411764706,1.0,1.0,1444,ModificationType.ADD,b5a523f87afca3491f9137bc775277ef96cba982,1,2022-10-18 01:55:14.574919
290,CodeBlock282,315,324,Native2ASCIIEncodingTest.java,"['public void permissiveRead_CharBuffer_ShouldAcceptMissingInputAfterU() throws IOException', '{', 'String input = ""\\\\u"";', 'Reader reader = getPermissiveReader(input);', 'int c = reader.read(buffer);', 'buffer.flip();', 'assertThat(c, is(equalTo(2)));', 'assertThat(buffer.length(), is(equalTo(2)));', 'assertThat(buffer.toString(), is(equalTo(input)));', '}']","{'public': 1, 'void': 1, 'permissiveRead_CharBuffer_ShouldAcceptMissingInputAfterU': 1, 'throws': 1, 'TOKEN_VARIABLE': 9, 'String': 1, 'STRING_LITERAL': 1, 'getPermissiveReader': 1, 'int': 1, 'read': 1, 'flip': 1, 'assertThat': 3, 'is': 3, 'equalTo': 3, 'INTEGER_LITERAL': 2, 'length': 1, 'toString': 1}",CodeBlock338,Native2ASCIIEncodingTest.java,0.8823529411764706,1.0,1.0,1444,ModificationType.ADD,b5a523f87afca3491f9137bc775277ef96cba982,1,2022-10-18 01:55:14.574919
291,CodeBlock284,369,391,Native2ASCIIEncodingTest.java,"['public void permissiveRead_charArray_ShouldAcceptMalformedInput() throws IOException', '{', 'int c = getPermissiveReader(""asdf\\\\: \\\\u21a/asdf"").read(bufferArray);', 'assertThat(c, is(equalTo(17)));', 'int i = 0;', ""assertThat(bufferArray[i++], is(equalTo('a')));"", ""assertThat(bufferArray[i++], is(equalTo('s')));"", ""assertThat(bufferArray[i++], is(equalTo('d')));"", ""assertThat(bufferArray[i++], is(equalTo('f')));"", ""assertThat(bufferArray[i++], is(equalTo('\\\\')));"", ""assertThat(bufferArray[i++], is(equalTo(':')));"", ""assertThat(bufferArray[i++], is(equalTo(' ')));"", ""assertThat(bufferArray[i++], is(equalTo('\\\\')));"", ""assertThat(bufferArray[i++], is(equalTo('u')));"", ""assertThat(bufferArray[i++], is(equalTo('2')));"", ""assertThat(bufferArray[i++], is(equalTo('1')));"", ""assertThat(bufferArray[i++], is(equalTo('a')));"", ""assertThat(bufferArray[i++], is(equalTo('/')));"", ""assertThat(bufferArray[i++], is(equalTo('a')));"", ""assertThat(bufferArray[i++], is(equalTo('s')));"", ""assertThat(bufferArray[i++], is(equalTo('d')));"", ""assertThat(bufferArray[i++], is(equalTo('f')));"", '}']","{'public': 1, 'void': 1, 'permissiveRead_charArray_ShouldAcceptMalformedInput': 1, 'throws': 1, 'TOKEN_VARIABLE': 39, 'int': 2, 'getPermissiveReader': 1, 'STRING_LITERAL': 18, 'read': 1, 'assertThat': 18, 'is': 18, 'equalTo': 18, 'INTEGER_LITERAL': 36}",CodeBlock285,Native2ASCIIEncodingTest.java,0.9746835443037974,1.0,1.0,1444,ModificationType.ADD,b5a523f87afca3491f9137bc775277ef96cba982,1,2022-10-18 01:55:14.574919
292,CodeBlock285,394,416,Native2ASCIIEncodingTest.java,"['public void permissiveRead_charArray_int_int_ShouldAcceptMalformedInput() throws IOException', '{', 'int c = getPermissiveReader(""asdf\\\\: \\\\u21a/asdf"").read(bufferArray, 0, 17);', 'assertThat(c, is(equalTo(17)));', 'int i = 0;', ""assertThat(bufferArray[i++], is(equalTo('a')));"", ""assertThat(bufferArray[i++], is(equalTo('s')));"", ""assertThat(bufferArray[i++], is(equalTo('d')));"", ""assertThat(bufferArray[i++], is(equalTo('f')));"", ""assertThat(bufferArray[i++], is(equalTo('\\\\')));"", ""assertThat(bufferArray[i++], is(equalTo(':')));"", ""assertThat(bufferArray[i++], is(equalTo(' ')));"", ""assertThat(bufferArray[i++], is(equalTo('\\\\')));"", ""assertThat(bufferArray[i++], is(equalTo('u')));"", ""assertThat(bufferArray[i++], is(equalTo('2')));"", ""assertThat(bufferArray[i++], is(equalTo('1')));"", ""assertThat(bufferArray[i++], is(equalTo('a')));"", ""assertThat(bufferArray[i++], is(equalTo('/')));"", ""assertThat(bufferArray[i++], is(equalTo('a')));"", ""assertThat(bufferArray[i++], is(equalTo('s')));"", ""assertThat(bufferArray[i++], is(equalTo('d')));"", ""assertThat(bufferArray[i++], is(equalTo('f')));"", '}']","{'public': 1, 'void': 1, 'permissiveRead_charArray_int_int_ShouldAcceptMalformedInput': 1, 'throws': 1, 'TOKEN_VARIABLE': 39, 'int': 2, 'getPermissiveReader': 1, 'STRING_LITERAL': 18, 'read': 1, 'INTEGER_LITERAL': 38, 'assertThat': 18, 'is': 18, 'equalTo': 18}",CodeBlock284,Native2ASCIIEncodingTest.java,0.9746835443037974,1.0,1.0,1444,ModificationType.ADD,b5a523f87afca3491f9137bc775277ef96cba982,1,2022-10-18 01:55:14.574919
293,CodeBlock286,419,428,Native2ASCIIEncodingTest.java,"['public void permissiveRead_CharBuffer_ShouldAcceptMalformedInput() throws IOException', '{', 'String input = ""asdf\\\\: \\\\u21a/asdf"";', 'Reader reader = getPermissiveReader(input);', 'int c = reader.read(buffer);', 'buffer.flip();', 'assertThat(c, is(equalTo(17)));', 'assertThat(buffer.length(), is(equalTo(17)));', 'assertThat(buffer.toString(), is(equalTo(input)));', '}']","{'public': 1, 'void': 1, 'permissiveRead_CharBuffer_ShouldAcceptMalformedInput': 1, 'throws': 1, 'TOKEN_VARIABLE': 9, 'String': 1, 'STRING_LITERAL': 1, 'getPermissiveReader': 1, 'int': 1, 'read': 1, 'flip': 1, 'assertThat': 3, 'is': 3, 'equalTo': 3, 'INTEGER_LITERAL': 2, 'length': 1, 'toString': 1}",CodeBlock278,Native2ASCIIEncodingTest.java,0.9393939393939394,1.0,1.0,1444,ModificationType.ADD,b5a523f87afca3491f9137bc775277ef96cba982,1,2022-10-18 01:55:14.574919
294,CodeBlock286,419,428,Native2ASCIIEncodingTest.java,"['public void permissiveRead_CharBuffer_ShouldAcceptMalformedInput() throws IOException', '{', 'String input = ""asdf\\\\: \\\\u21a/asdf"";', 'Reader reader = getPermissiveReader(input);', 'int c = reader.read(buffer);', 'buffer.flip();', 'assertThat(c, is(equalTo(17)));', 'assertThat(buffer.length(), is(equalTo(17)));', 'assertThat(buffer.toString(), is(equalTo(input)));', '}']","{'public': 1, 'void': 1, 'permissiveRead_CharBuffer_ShouldAcceptMalformedInput': 1, 'throws': 1, 'TOKEN_VARIABLE': 9, 'String': 1, 'STRING_LITERAL': 1, 'getPermissiveReader': 1, 'int': 1, 'read': 1, 'flip': 1, 'assertThat': 3, 'is': 3, 'equalTo': 3, 'INTEGER_LITERAL': 2, 'length': 1, 'toString': 1}",CodeBlock282,Native2ASCIIEncodingTest.java,0.9393939393939394,1.0,1.0,1444,ModificationType.ADD,b5a523f87afca3491f9137bc775277ef96cba982,1,2022-10-18 01:55:14.574919
295,CodeBlock286,419,428,Native2ASCIIEncodingTest.java,"['public void permissiveRead_CharBuffer_ShouldAcceptMalformedInput() throws IOException', '{', 'String input = ""asdf\\\\: \\\\u21a/asdf"";', 'Reader reader = getPermissiveReader(input);', 'int c = reader.read(buffer);', 'buffer.flip();', 'assertThat(c, is(equalTo(17)));', 'assertThat(buffer.length(), is(equalTo(17)));', 'assertThat(buffer.toString(), is(equalTo(input)));', '}']","{'public': 1, 'void': 1, 'permissiveRead_CharBuffer_ShouldAcceptMalformedInput': 1, 'throws': 1, 'TOKEN_VARIABLE': 9, 'String': 1, 'STRING_LITERAL': 1, 'getPermissiveReader': 1, 'int': 1, 'read': 1, 'flip': 1, 'assertThat': 3, 'is': 3, 'equalTo': 3, 'INTEGER_LITERAL': 2, 'length': 1, 'toString': 1}",CodeBlock294,Native2ASCIIEncodingTest.java,0.8235294117647058,0.75,1.0,1444,ModificationType.ADD,b5a523f87afca3491f9137bc775277ef96cba982,1,2022-10-18 01:55:14.574919
296,CodeBlock286,419,428,Native2ASCIIEncodingTest.java,"['public void permissiveRead_CharBuffer_ShouldAcceptMalformedInput() throws IOException', '{', 'String input = ""asdf\\\\: \\\\u21a/asdf"";', 'Reader reader = getPermissiveReader(input);', 'int c = reader.read(buffer);', 'buffer.flip();', 'assertThat(c, is(equalTo(17)));', 'assertThat(buffer.length(), is(equalTo(17)));', 'assertThat(buffer.toString(), is(equalTo(input)));', '}']","{'public': 1, 'void': 1, 'permissiveRead_CharBuffer_ShouldAcceptMalformedInput': 1, 'throws': 1, 'TOKEN_VARIABLE': 9, 'String': 1, 'STRING_LITERAL': 1, 'getPermissiveReader': 1, 'int': 1, 'read': 1, 'flip': 1, 'assertThat': 3, 'is': 3, 'equalTo': 3, 'INTEGER_LITERAL': 2, 'length': 1, 'toString': 1}",CodeBlock298,Native2ASCIIEncodingTest.java,0.8235294117647058,0.75,1.0,1444,ModificationType.ADD,b5a523f87afca3491f9137bc775277ef96cba982,1,2022-10-18 01:55:14.574919
297,CodeBlock286,419,428,Native2ASCIIEncodingTest.java,"['public void permissiveRead_CharBuffer_ShouldAcceptMalformedInput() throws IOException', '{', 'String input = ""asdf\\\\: \\\\u21a/asdf"";', 'Reader reader = getPermissiveReader(input);', 'int c = reader.read(buffer);', 'buffer.flip();', 'assertThat(c, is(equalTo(17)));', 'assertThat(buffer.length(), is(equalTo(17)));', 'assertThat(buffer.toString(), is(equalTo(input)));', '}']","{'public': 1, 'void': 1, 'permissiveRead_CharBuffer_ShouldAcceptMalformedInput': 1, 'throws': 1, 'TOKEN_VARIABLE': 9, 'String': 1, 'STRING_LITERAL': 1, 'getPermissiveReader': 1, 'int': 1, 'read': 1, 'flip': 1, 'assertThat': 3, 'is': 3, 'equalTo': 3, 'INTEGER_LITERAL': 2, 'length': 1, 'toString': 1}",CodeBlock310,Native2ASCIIEncodingTest.java,0.8823529411764706,1.0,1.0,1444,ModificationType.ADD,b5a523f87afca3491f9137bc775277ef96cba982,1,2022-10-18 01:55:14.574919
298,CodeBlock286,419,428,Native2ASCIIEncodingTest.java,"['public void permissiveRead_CharBuffer_ShouldAcceptMalformedInput() throws IOException', '{', 'String input = ""asdf\\\\: \\\\u21a/asdf"";', 'Reader reader = getPermissiveReader(input);', 'int c = reader.read(buffer);', 'buffer.flip();', 'assertThat(c, is(equalTo(17)));', 'assertThat(buffer.length(), is(equalTo(17)));', 'assertThat(buffer.toString(), is(equalTo(input)));', '}']","{'public': 1, 'void': 1, 'permissiveRead_CharBuffer_ShouldAcceptMalformedInput': 1, 'throws': 1, 'TOKEN_VARIABLE': 9, 'String': 1, 'STRING_LITERAL': 1, 'getPermissiveReader': 1, 'int': 1, 'read': 1, 'flip': 1, 'assertThat': 3, 'is': 3, 'equalTo': 3, 'INTEGER_LITERAL': 2, 'length': 1, 'toString': 1}",CodeBlock314,Native2ASCIIEncodingTest.java,0.7894736842105263,0.6666666666666666,1.0,1444,ModificationType.ADD,b5a523f87afca3491f9137bc775277ef96cba982,1,2022-10-18 01:55:14.574919
299,CodeBlock286,419,428,Native2ASCIIEncodingTest.java,"['public void permissiveRead_CharBuffer_ShouldAcceptMalformedInput() throws IOException', '{', 'String input = ""asdf\\\\: \\\\u21a/asdf"";', 'Reader reader = getPermissiveReader(input);', 'int c = reader.read(buffer);', 'buffer.flip();', 'assertThat(c, is(equalTo(17)));', 'assertThat(buffer.length(), is(equalTo(17)));', 'assertThat(buffer.toString(), is(equalTo(input)));', '}']","{'public': 1, 'void': 1, 'permissiveRead_CharBuffer_ShouldAcceptMalformedInput': 1, 'throws': 1, 'TOKEN_VARIABLE': 9, 'String': 1, 'STRING_LITERAL': 1, 'getPermissiveReader': 1, 'int': 1, 'read': 1, 'flip': 1, 'assertThat': 3, 'is': 3, 'equalTo': 3, 'INTEGER_LITERAL': 2, 'length': 1, 'toString': 1}",CodeBlock321,Native2ASCIIEncodingTest.java,0.8823529411764706,1.0,1.0,1444,ModificationType.ADD,b5a523f87afca3491f9137bc775277ef96cba982,1,2022-10-18 01:55:14.574919
300,CodeBlock286,419,428,Native2ASCIIEncodingTest.java,"['public void permissiveRead_CharBuffer_ShouldAcceptMalformedInput() throws IOException', '{', 'String input = ""asdf\\\\: \\\\u21a/asdf"";', 'Reader reader = getPermissiveReader(input);', 'int c = reader.read(buffer);', 'buffer.flip();', 'assertThat(c, is(equalTo(17)));', 'assertThat(buffer.length(), is(equalTo(17)));', 'assertThat(buffer.toString(), is(equalTo(input)));', '}']","{'public': 1, 'void': 1, 'permissiveRead_CharBuffer_ShouldAcceptMalformedInput': 1, 'throws': 1, 'TOKEN_VARIABLE': 9, 'String': 1, 'STRING_LITERAL': 1, 'getPermissiveReader': 1, 'int': 1, 'read': 1, 'flip': 1, 'assertThat': 3, 'is': 3, 'equalTo': 3, 'INTEGER_LITERAL': 2, 'length': 1, 'toString': 1}",CodeBlock325,Native2ASCIIEncodingTest.java,0.7428571428571429,0.75,1.0,1444,ModificationType.ADD,b5a523f87afca3491f9137bc775277ef96cba982,1,2022-10-18 01:55:14.574919
301,CodeBlock286,419,428,Native2ASCIIEncodingTest.java,"['public void permissiveRead_CharBuffer_ShouldAcceptMalformedInput() throws IOException', '{', 'String input = ""asdf\\\\: \\\\u21a/asdf"";', 'Reader reader = getPermissiveReader(input);', 'int c = reader.read(buffer);', 'buffer.flip();', 'assertThat(c, is(equalTo(17)));', 'assertThat(buffer.length(), is(equalTo(17)));', 'assertThat(buffer.toString(), is(equalTo(input)));', '}']","{'public': 1, 'void': 1, 'permissiveRead_CharBuffer_ShouldAcceptMalformedInput': 1, 'throws': 1, 'TOKEN_VARIABLE': 9, 'String': 1, 'STRING_LITERAL': 1, 'getPermissiveReader': 1, 'int': 1, 'read': 1, 'flip': 1, 'assertThat': 3, 'is': 3, 'equalTo': 3, 'INTEGER_LITERAL': 2, 'length': 1, 'toString': 1}",CodeBlock330,Native2ASCIIEncodingTest.java,0.8823529411764706,1.0,1.0,1444,ModificationType.ADD,b5a523f87afca3491f9137bc775277ef96cba982,1,2022-10-18 01:55:14.574919
302,CodeBlock286,419,428,Native2ASCIIEncodingTest.java,"['public void permissiveRead_CharBuffer_ShouldAcceptMalformedInput() throws IOException', '{', 'String input = ""asdf\\\\: \\\\u21a/asdf"";', 'Reader reader = getPermissiveReader(input);', 'int c = reader.read(buffer);', 'buffer.flip();', 'assertThat(c, is(equalTo(17)));', 'assertThat(buffer.length(), is(equalTo(17)));', 'assertThat(buffer.toString(), is(equalTo(input)));', '}']","{'public': 1, 'void': 1, 'permissiveRead_CharBuffer_ShouldAcceptMalformedInput': 1, 'throws': 1, 'TOKEN_VARIABLE': 9, 'String': 1, 'STRING_LITERAL': 1, 'getPermissiveReader': 1, 'int': 1, 'read': 1, 'flip': 1, 'assertThat': 3, 'is': 3, 'equalTo': 3, 'INTEGER_LITERAL': 2, 'length': 1, 'toString': 1}",CodeBlock334,Native2ASCIIEncodingTest.java,0.8823529411764706,1.0,1.0,1444,ModificationType.ADD,b5a523f87afca3491f9137bc775277ef96cba982,1,2022-10-18 01:55:14.574919
303,CodeBlock286,419,428,Native2ASCIIEncodingTest.java,"['public void permissiveRead_CharBuffer_ShouldAcceptMalformedInput() throws IOException', '{', 'String input = ""asdf\\\\: \\\\u21a/asdf"";', 'Reader reader = getPermissiveReader(input);', 'int c = reader.read(buffer);', 'buffer.flip();', 'assertThat(c, is(equalTo(17)));', 'assertThat(buffer.length(), is(equalTo(17)));', 'assertThat(buffer.toString(), is(equalTo(input)));', '}']","{'public': 1, 'void': 1, 'permissiveRead_CharBuffer_ShouldAcceptMalformedInput': 1, 'throws': 1, 'TOKEN_VARIABLE': 9, 'String': 1, 'STRING_LITERAL': 1, 'getPermissiveReader': 1, 'int': 1, 'read': 1, 'flip': 1, 'assertThat': 3, 'is': 3, 'equalTo': 3, 'INTEGER_LITERAL': 2, 'length': 1, 'toString': 1}",CodeBlock338,Native2ASCIIEncodingTest.java,0.8823529411764706,1.0,1.0,1444,ModificationType.ADD,b5a523f87afca3491f9137bc775277ef96cba982,1,2022-10-18 01:55:14.574919
304,CodeBlock287,431,435,Native2ASCIIEncodingTest.java,"['public void readShouldCorrectlyHandleEOF() throws IOException', '{', 'int c = getReader("""").read();', 'assertThat(c, is(equalTo(-1)));', '}']","{'public': 1, 'void': 1, 'readShouldCorrectlyHandleEOF': 1, 'throws': 1, 'TOKEN_VARIABLE': 3, 'int': 1, 'getReader': 1, 'STRING_LITERAL': 1, 'read': 1, 'assertThat': 1, 'is': 1, 'equalTo': 1, 'INTEGER_LITERAL': 2}",CodeBlock270,Native2ASCIIEncodingTest.java,0.6842105263157895,1.0,1.0,1444,ModificationType.ADD,b5a523f87afca3491f9137bc775277ef96cba982,1,2022-10-18 01:55:14.574919
305,CodeBlock287,431,435,Native2ASCIIEncodingTest.java,"['public void readShouldCorrectlyHandleEOF() throws IOException', '{', 'int c = getReader("""").read();', 'assertThat(c, is(equalTo(-1)));', '}']","{'public': 1, 'void': 1, 'readShouldCorrectlyHandleEOF': 1, 'throws': 1, 'TOKEN_VARIABLE': 3, 'int': 1, 'getReader': 1, 'STRING_LITERAL': 1, 'read': 1, 'assertThat': 1, 'is': 1, 'equalTo': 1, 'INTEGER_LITERAL': 2}",CodeBlock288,Native2ASCIIEncodingTest.java,0.8333333333333334,1.0,1.0,1444,ModificationType.ADD,b5a523f87afca3491f9137bc775277ef96cba982,1,2022-10-18 01:55:14.574919
306,CodeBlock287,431,435,Native2ASCIIEncodingTest.java,"['public void readShouldCorrectlyHandleEOF() throws IOException', '{', 'int c = getReader("""").read();', 'assertThat(c, is(equalTo(-1)));', '}']","{'public': 1, 'void': 1, 'readShouldCorrectlyHandleEOF': 1, 'throws': 1, 'TOKEN_VARIABLE': 3, 'int': 1, 'getReader': 1, 'STRING_LITERAL': 1, 'read': 1, 'assertThat': 1, 'is': 1, 'equalTo': 1, 'INTEGER_LITERAL': 2}",CodeBlock289,Native2ASCIIEncodingTest.java,0.75,1.0,1.0,1444,ModificationType.ADD,b5a523f87afca3491f9137bc775277ef96cba982,1,2022-10-18 01:55:14.574919
307,CodeBlock288,438,442,Native2ASCIIEncodingTest.java,"['public void read_charArray_ShouldCorrectlyHandleEOF() throws IOException', '{', 'int c = getReader("""").read(bufferArray);', 'assertThat(c, is(equalTo(-1)));', '}']","{'public': 1, 'void': 1, 'read_charArray_ShouldCorrectlyHandleEOF': 1, 'throws': 1, 'TOKEN_VARIABLE': 4, 'int': 1, 'getReader': 1, 'STRING_LITERAL': 1, 'read': 1, 'assertThat': 1, 'is': 1, 'equalTo': 1, 'INTEGER_LITERAL': 2}",CodeBlock270,Native2ASCIIEncodingTest.java,0.65,1.0,1.0,1444,ModificationType.ADD,b5a523f87afca3491f9137bc775277ef96cba982,1,2022-10-18 01:55:14.574919
308,CodeBlock288,438,442,Native2ASCIIEncodingTest.java,"['public void read_charArray_ShouldCorrectlyHandleEOF() throws IOException', '{', 'int c = getReader("""").read(bufferArray);', 'assertThat(c, is(equalTo(-1)));', '}']","{'public': 1, 'void': 1, 'read_charArray_ShouldCorrectlyHandleEOF': 1, 'throws': 1, 'TOKEN_VARIABLE': 4, 'int': 1, 'getReader': 1, 'STRING_LITERAL': 1, 'read': 1, 'assertThat': 1, 'is': 1, 'equalTo': 1, 'INTEGER_LITERAL': 2}",CodeBlock287,Native2ASCIIEncodingTest.java,0.8333333333333334,1.0,1.0,1444,ModificationType.ADD,b5a523f87afca3491f9137bc775277ef96cba982,1,2022-10-18 01:55:14.574919
309,CodeBlock288,438,442,Native2ASCIIEncodingTest.java,"['public void read_charArray_ShouldCorrectlyHandleEOF() throws IOException', '{', 'int c = getReader("""").read(bufferArray);', 'assertThat(c, is(equalTo(-1)));', '}']","{'public': 1, 'void': 1, 'read_charArray_ShouldCorrectlyHandleEOF': 1, 'throws': 1, 'TOKEN_VARIABLE': 4, 'int': 1, 'getReader': 1, 'STRING_LITERAL': 1, 'read': 1, 'assertThat': 1, 'is': 1, 'equalTo': 1, 'INTEGER_LITERAL': 2}",CodeBlock289,Native2ASCIIEncodingTest.java,0.8,1.0,1.0,1444,ModificationType.ADD,b5a523f87afca3491f9137bc775277ef96cba982,1,2022-10-18 01:55:14.574919
310,CodeBlock289,445,449,Native2ASCIIEncodingTest.java,"['public void read_charArray_int_int_ShouldCorrectlyHandleEOF() throws IOException', '{', 'int c = getReader("""").read(bufferArray, 0, 1);', 'assertThat(c, is(equalTo(-1)));', '}']","{'public': 1, 'void': 1, 'read_charArray_int_int_ShouldCorrectlyHandleEOF': 1, 'throws': 1, 'TOKEN_VARIABLE': 4, 'int': 1, 'getReader': 1, 'STRING_LITERAL': 1, 'read': 1, 'INTEGER_LITERAL': 4, 'assertThat': 1, 'is': 1, 'equalTo': 1}",CodeBlock287,Native2ASCIIEncodingTest.java,0.75,1.0,1.0,1444,ModificationType.ADD,b5a523f87afca3491f9137bc775277ef96cba982,1,2022-10-18 01:55:14.574919
311,CodeBlock289,445,449,Native2ASCIIEncodingTest.java,"['public void read_charArray_int_int_ShouldCorrectlyHandleEOF() throws IOException', '{', 'int c = getReader("""").read(bufferArray, 0, 1);', 'assertThat(c, is(equalTo(-1)));', '}']","{'public': 1, 'void': 1, 'read_charArray_int_int_ShouldCorrectlyHandleEOF': 1, 'throws': 1, 'TOKEN_VARIABLE': 4, 'int': 1, 'getReader': 1, 'STRING_LITERAL': 1, 'read': 1, 'INTEGER_LITERAL': 4, 'assertThat': 1, 'is': 1, 'equalTo': 1}",CodeBlock288,Native2ASCIIEncodingTest.java,0.8,1.0,1.0,1444,ModificationType.ADD,b5a523f87afca3491f9137bc775277ef96cba982,1,2022-10-18 01:55:14.574919
312,CodeBlock292,471,476,Native2ASCIIEncodingTest.java,"['public void read_charArray_ShouldCorrectlyHandleEOFAfterBackslash() throws IOException', '{', 'int c = getReader(""\\\\"").read(bufferArray);', 'assertThat(c, is(equalTo(1)));', ""assertThat(bufferArray[0], is(equalTo('\\\\')));"", '}']","{'public': 1, 'void': 1, 'read_charArray_ShouldCorrectlyHandleEOFAfterBackslash': 1, 'throws': 1, 'TOKEN_VARIABLE': 5, 'int': 1, 'getReader': 1, 'STRING_LITERAL': 2, 'read': 1, 'assertThat': 2, 'is': 2, 'equalTo': 2, 'INTEGER_LITERAL': 2}",CodeBlock271,Native2ASCIIEncodingTest.java,0.9130434782608695,1.0,1.0,1444,ModificationType.ADD,b5a523f87afca3491f9137bc775277ef96cba982,1,2022-10-18 01:55:14.574919
313,CodeBlock292,471,476,Native2ASCIIEncodingTest.java,"['public void read_charArray_ShouldCorrectlyHandleEOFAfterBackslash() throws IOException', '{', 'int c = getReader(""\\\\"").read(bufferArray);', 'assertThat(c, is(equalTo(1)));', ""assertThat(bufferArray[0], is(equalTo('\\\\')));"", '}']","{'public': 1, 'void': 1, 'read_charArray_ShouldCorrectlyHandleEOFAfterBackslash': 1, 'throws': 1, 'TOKEN_VARIABLE': 5, 'int': 1, 'getReader': 1, 'STRING_LITERAL': 2, 'read': 1, 'assertThat': 2, 'is': 2, 'equalTo': 2, 'INTEGER_LITERAL': 2}",CodeBlock272,Native2ASCIIEncodingTest.java,0.84,1.0,1.0,1444,ModificationType.ADD,b5a523f87afca3491f9137bc775277ef96cba982,1,2022-10-18 01:55:14.574919
314,CodeBlock292,471,476,Native2ASCIIEncodingTest.java,"['public void read_charArray_ShouldCorrectlyHandleEOFAfterBackslash() throws IOException', '{', 'int c = getReader(""\\\\"").read(bufferArray);', 'assertThat(c, is(equalTo(1)));', ""assertThat(bufferArray[0], is(equalTo('\\\\')));"", '}']","{'public': 1, 'void': 1, 'read_charArray_ShouldCorrectlyHandleEOFAfterBackslash': 1, 'throws': 1, 'TOKEN_VARIABLE': 5, 'int': 1, 'getReader': 1, 'STRING_LITERAL': 2, 'read': 1, 'assertThat': 2, 'is': 2, 'equalTo': 2, 'INTEGER_LITERAL': 2}",CodeBlock293,Native2ASCIIEncodingTest.java,0.84,1.0,1.0,1444,ModificationType.ADD,b5a523f87afca3491f9137bc775277ef96cba982,1,2022-10-18 01:55:14.574919
